User_ID,UTC_Time,Account,Operation,Coin,Change,Remark
149547063,3/9/2022 3:46,Spot,Savings Interest,BNB,0.00000102,
149547063,3/9/2022 4:00,Spot,Savings Interest,BTC,0.00000144,
149547063,3/9/2022 9:07,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,3/10/2022 3:26,Spot,Savings Interest,BNB,0.00000102,
149547063,3/10/2022 3:33,Spot,Savings Interest,ADA,0.00289277,
149547063,3/10/2022 3:33,Spot,Savings Interest,BTC,0.00000144,
149547063,3/10/2022 8:36,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,3/11/2022 3:35,Spot,Savings Interest,ADA,0.00289277,
149547063,3/11/2022 3:45,Spot,Savings Interest,BNB,0.00000102,
149547063,3/11/2022 3:56,Spot,Savings Interest,BTC,0.00000144,
149547063,3/11/2022 8:37,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,3/12/2022 3:34,Spot,Savings Interest,ADA,0.00289277,
149547063,3/12/2022 3:44,Spot,Savings Interest,BNB,0.00000102,
149547063,3/12/2022 3:57,Spot,Savings Interest,BTC,0.00000144,
149547063,3/12/2022 8:37,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,3/13/2022 3:22,Spot,Savings Interest,ADA,0.00289277,
149547063,3/13/2022 3:25,Spot,Savings Interest,BNB,0.00000102,
149547063,3/13/2022 3:32,Spot,Savings Interest,BTC,0.00000144,
149547063,3/13/2022 8:39,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,3/14/2022 3:35,Spot,Savings Interest,ADA,0.00289277,
149547063,3/14/2022 3:45,Spot,Savings Interest,BNB,0.00000102,
149547063,3/14/2022 4:00,Spot,Savings Interest,BTC,0.00000144,
149547063,3/14/2022 8:37,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,3/15/2022 3:35,Spot,Savings Interest,ADA,0.00289277,
149547063,3/15/2022 3:46,Spot,Savings Interest,BNB,0.00000102,
149547063,3/15/2022 3:59,Spot,Savings Interest,BTC,0.00000144,
149547063,3/15/2022 8:37,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,3/16/2022 3:36,Spot,Savings Interest,ADA,0.00289277,
149547063,3/16/2022 3:46,Spot,Savings Interest,BNB,0.00000102,
149547063,3/16/2022 4:00,Spot,Savings Interest,BTC,0.00000144,
149547063,3/16/2022 8:35,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,3/17/2022 2:29,Spot,Savings Interest,BNB,0.00000102,
149547063,3/17/2022 2:41,Spot,Savings Interest,ADA,0.00289277,
149547063,3/17/2022 2:42,Spot,Savings Interest,BTC,0.00000144,
149547063,3/17/2022 8:36,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,3/18/2022 3:36,Spot,Savings Interest,ADA,0.00289277,
149547063,3/18/2022 3:47,Spot,Savings Interest,BNB,0.00000102,
149547063,3/18/2022 4:01,Spot,Savings Interest,BTC,0.00000144,
149547063,3/18/2022 8:36,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,3/19/2022 3:36,Spot,Savings Interest,ADA,0.00289277,
149547063,3/19/2022 3:47,Spot,Savings Interest,BNB,0.00000102,
149547063,3/19/2022 4:01,Spot,Savings Interest,BTC,0.00000144,
149547063,3/19/2022 8:35,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,3/20/2022 3:47,Spot,Savings Interest,BNB,0.00000102,
149547063,3/20/2022 3:59,Spot,Savings Interest,ADA,0.00289277,
149547063,3/20/2022 4:00,Spot,Savings Interest,BTC,0.00000144,
149547063,3/20/2022 8:36,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,3/21/2022 3:37,Spot,Savings Interest,ADA,0.00289277,
149547063,3/21/2022 3:48,Spot,Savings Interest,BNB,0.00000102,
149547063,3/21/2022 4:02,Spot,Savings Interest,BTC,0.00000144,
149547063,3/21/2022 8:36,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,3/22/2022 3:52,Spot,Savings Interest,BNB,0.00000102,
149547063,3/22/2022 4:06,Spot,Savings Interest,BTC,0.00000144,
149547063,3/22/2022 4:07,Spot,Savings Interest,ADA,0.00289277,
149547063,3/22/2022 8:36,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,3/23/2022 3:39,Spot,Savings Interest,ADA,0.00289277,
149547063,3/23/2022 3:49,Spot,Savings Interest,BTC,0.00000144,
149547063,3/23/2022 3:50,Spot,Savings Interest,BNB,0.00000102,
149547063,3/23/2022 11:24,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,3/24/2022 3:48,Spot,Savings Interest,BNB,0.00000102,
149547063,3/24/2022 3:50,Spot,Savings Interest,BTC,0.00000144,
149547063,3/24/2022 4:03,Spot,Savings Interest,ADA,0.00289277,
149547063,3/24/2022 8:38,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,3/25/2022 3:48,Spot,Savings Interest,BTC,0.00000144,
149547063,3/25/2022 3:51,Spot,Savings Interest,ADA,0.00289277,
149547063,3/25/2022 3:54,Spot,Savings Interest,BNB,0.00000102,
149547063,3/25/2022 8:39,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,3/26/2022 3:40,Spot,Savings Interest,ADA,0.00289277,
149547063,3/26/2022 4:05,Spot,Savings Interest,BNB,0.00000102,
149547063,3/26/2022 4:22,Spot,Savings Interest,BTC,0.00000144,
149547063,3/26/2022 8:38,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,3/27/2022 3:40,Spot,Savings Interest,ADA,0.00289277,
149547063,3/27/2022 3:47,Spot,Savings Interest,BNB,0.00000102,
149547063,3/27/2022 4:24,Spot,Savings Interest,BTC,0.00000144,
149547063,3/27/2022 8:39,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,3/28/2022 3:43,Spot,Savings Interest,ADA,0.00289277,
149547063,3/28/2022 4:03,Spot,Savings Interest,BNB,0.00000102,
149547063,3/28/2022 4:19,Spot,Savings Interest,BTC,0.00000144,
149547063,3/28/2022 8:38,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,3/29/2022 3:44,Spot,Savings Interest,ADA,0.00289277,
149547063,3/29/2022 4:06,Spot,Savings Interest,BNB,0.00000102,
149547063,3/29/2022 4:24,Spot,Savings Interest,BTC,0.00000144,
149547063,3/29/2022 8:39,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,3/30/2022 4:05,Spot,Savings Interest,ADA,0.00289277,
149547063,3/30/2022 4:06,Spot,Savings Interest,BNB,0.00000102,
149547063,3/30/2022 4:14,Spot,Savings Interest,BTC,0.00000144,
149547063,3/30/2022 8:39,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,3/31/2022 5:12,Spot,Savings Interest,BTC,0.00000144,
149547063,3/31/2022 5:15,Spot,Savings Interest,BNB,0.00000102,
149547063,3/31/2022 5:18,Spot,Savings Interest,ADA,0.00289277,
149547063,3/31/2022 8:39,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,4/1/2022 3:38,Spot,Savings Interest,ADA,0.00289277,
149547063,4/1/2022 4:05,Spot,Savings Interest,BNB,0.00000102,
149547063,4/1/2022 4:14,Spot,Savings Interest,BTC,0.00000144,
149547063,4/1/2022 8:37,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,4/2/2022 3:35,Spot,Savings Interest,ADA,0.00289277,
149547063,4/2/2022 3:44,Spot,Savings Interest,BNB,0.00000102,
149547063,4/2/2022 4:08,Spot,Savings Interest,BTC,0.00000144,
149547063,4/2/2022 8:38,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,4/3/2022 3:45,Spot,Savings Interest,BNB,0.00000102,
149547063,4/3/2022 4:08,Spot,Savings Interest,ADA,0.00289277,
149547063,4/3/2022 4:09,Spot,Savings Interest,BTC,0.00000144,
149547063,4/4/2022 2:27,Spot,Savings Interest,ADA,0.00289277,
149547063,4/4/2022 2:32,Spot,Savings Interest,BNB,0.00000102,
149547063,4/4/2022 2:44,Spot,Savings Interest,BTC,0.00000144,
149547063,4/4/2022 9:14,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,4/4/2022 9:30,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
